Time,Constraint,Lambda,Sim
1151000,2___l,0.0,run_4_toynet
1152000,2___l,0.0,run_4_toynet
1153000,2___l,0.0,run_4_toynet
1154000,2___l,0.0,run_4_toynet
1155000,2___l,0.0,run_4_toynet
1156000,2___l,0.0,run_4_toynet
1157000,2___l,0.0,run_4_toynet
1158000,2___l,0.0,run_4_toynet
1159000,2___l,0.0,run_4_toynet
1160000,2___l,0.0,run_4_toynet
1161000,2___l,0.0,run_4_toynet
1162000,2___l,0.0,run_4_toynet
1163000,2___l,0.0,run_4_toynet
1164000,2___l,0.0,run_4_toynet
1165000,2___l,0.0,run_4_toynet
1166000,2___l,0.0,run_4_toynet
1167000,2___l,0.0,run_4_toynet
1168000,2___l,0.0,run_4_toynet
1169000,2___l,0.0,run_4_toynet
1170000,2___l,0.0,run_4_toynet
1171000,2___l,0.0,run_4_toynet
1172000,2___l,0.0,run_4_toynet
1173000,2___l,0.0,run_4_toynet
1174000,2___l,0.0,run_4_toynet
1175000,2___l,0.0,run_4_toynet
1176000,2___l,0.0,run_4_toynet
1177000,2___l,0.0,run_4_toynet
1178000,2___l,0.0,run_4_toynet
1179000,2___l,0.0,run_4_toynet
1180000,2___l,0.0,run_4_toynet
1181000,2___l,0.0,run_4_toynet
1182000,2___l,0.0,run_4_toynet
1183000,2___l,0.0,run_4_toynet
1184000,2___l,0.0,run_4_toynet
1185000,2___l,0.0,run_4_toynet
1186000,2___l,0.0,run_4_toynet
1187000,2___l,0.0,run_4_toynet
1188000,2___l,0.0,run_4_toynet
1189000,2___l,0.0,run_4_toynet
1190000,2___l,0.0,run_4_toynet
1191000,2___l,0.0,run_4_toynet
1192000,2___l,0.0,run_4_toynet
1193000,2___l,0.0,run_4_toynet
1194000,2___l,0.0,run_4_toynet
1195000,2___l,0.0,run_4_toynet
1196000,2___l,0.0,run_4_toynet
1197000,2___l,0.0,run_4_toynet
1198000,2___l,0.0,run_4_toynet
1199000,2___l,0.0,run_4_toynet
1200000,2___l,0.0,run_4_toynet
1201000,2___l,0.0,run_4_toynet
1202000,2___l,0.0,run_4_toynet
1203000,2___l,0.0,run_4_toynet
1204000,2___l,0.0,run_4_toynet
1205000,2___l,0.0,run_4_toynet
1206000,2___l,0.0,run_4_toynet
1207000,2___l,0.0,run_4_toynet
1208000,2___l,0.0,run_4_toynet
1209000,2___l,0.0,run_4_toynet
1210000,2___l,0.0,run_4_toynet
1211000,2___l,0.0,run_4_toynet
1212000,2___l,0.0,run_4_toynet
1213000,2___l,0.0,run_4_toynet
1214000,2___l,0.0,run_4_toynet
1215000,2___l,0.0,run_4_toynet
1216000,2___l,0.0,run_4_toynet
1217000,2___l,0.0,run_4_toynet
1218000,2___l,0.0,run_4_toynet
1219000,2___l,0.0,run_4_toynet
1220000,2___l,0.0,run_4_toynet
1221000,2___l,0.0,run_4_toynet
1222000,2___l,0.0,run_4_toynet
1223000,2___l,0.0,run_4_toynet
1224000,2___l,0.0,run_4_toynet
1225000,2___l,0.0,run_4_toynet
1226000,2___l,0.0,run_4_toynet
1227000,2___l,0.0,run_4_toynet
1228000,2___l,0.0,run_4_toynet
1229000,2___l,0.0,run_4_toynet
1230000,2___l,0.0,run_4_toynet
1231000,2___l,0.0,run_4_toynet
1232000,2___l,0.0,run_4_toynet
1233000,2___l,0.0,run_4_toynet
1234000,2___l,0.0,run_4_toynet
1235000,2___l,0.0,run_4_toynet
1236000,2___l,0.0,run_4_toynet
1237000,2___l,0.0,run_4_toynet
1238000,2___l,0.0,run_4_toynet
1239000,2___l,0.0,run_4_toynet
1240000,2___l,0.0,run_4_toynet
1241000,2___l,0.0,run_4_toynet
1242000,2___l,0.0,run_4_toynet
1243000,2___l,0.0,run_4_toynet
1244000,2___l,0.0,run_4_toynet
1245000,2___l,0.0,run_4_toynet
1246000,2___l,0.0,run_4_toynet
1247000,2___l,0.0,run_4_toynet
1248000,2___l,0.0,run_4_toynet
1249000,2___l,0.0,run_4_toynet
1250000,2___l,0.0,run_4_toynet
1251000,2___l,0.0,run_4_toynet
1252000,2___l,0.0,run_4_toynet
1253000,2___l,0.0,run_4_toynet
1254000,2___l,0.0,run_4_toynet
1255000,2___l,0.0,run_4_toynet
1256000,2___l,0.0,run_4_toynet
1257000,2___l,0.0,run_4_toynet
1258000,2___l,0.0,run_4_toynet
1259000,2___l,0.0,run_4_toynet
1260000,2___l,0.0,run_4_toynet
1261000,2___l,0.0,run_4_toynet
1262000,2___l,0.0,run_4_toynet
1263000,2___l,0.0,run_4_toynet
1264000,2___l,0.0,run_4_toynet
1265000,2___l,0.0,run_4_toynet
1266000,2___l,0.0,run_4_toynet
1267000,2___l,0.0,run_4_toynet
1268000,2___l,0.0,run_4_toynet
1269000,2___l,0.0,run_4_toynet
1270000,2___l,0.0,run_4_toynet
1271000,2___l,0.0,run_4_toynet
1272000,2___l,0.0,run_4_toynet
1273000,2___l,0.0,run_4_toynet
1274000,2___l,0.0,run_4_toynet
1275000,2___l,0.0,run_4_toynet
1276000,2___l,0.0,run_4_toynet
1277000,2___l,0.0,run_4_toynet
1278000,2___l,0.0,run_4_toynet
1279000,2___l,0.0,run_4_toynet
1280000,2___l,0.0,run_4_toynet
1281000,2___l,0.0,run_4_toynet
1282000,2___l,0.0,run_4_toynet
1283000,2___l,0.0,run_4_toynet
1284000,2___l,0.0,run_4_toynet
1285000,2___l,0.0,run_4_toynet
1286000,2___l,0.0,run_4_toynet
1287000,2___l,0.0,run_4_toynet
1288000,2___l,0.0,run_4_toynet
1289000,2___l,0.0,run_4_toynet
1290000,2___l,0.0,run_4_toynet
1291000,2___l,0.0,run_4_toynet
1292000,2___l,0.0,run_4_toynet
1293000,2___l,0.0,run_4_toynet
1294000,2___l,0.0,run_4_toynet
1295000,2___l,0.0,run_4_toynet
1296000,2___l,0.0,run_4_toynet
1297000,2___l,0.0,run_4_toynet
1298000,2___l,0.0,run_4_toynet
1299000,2___l,0.0,run_4_toynet
1300000,2___l,0.0,run_4_toynet
1301000,2___l,0.0,run_4_toynet
1302000,2___l,0.0,run_4_toynet
1303000,2___l,0.0,run_4_toynet
1304000,2___l,0.0,run_4_toynet
1305000,2___l,0.0,run_4_toynet
1306000,2___l,0.0,run_4_toynet
1307000,2___l,0.0,run_4_toynet
1308000,2___l,0.0,run_4_toynet
1309000,2___l,0.0,run_4_toynet
1310000,2___l,0.0,run_4_toynet
1311000,2___l,0.0,run_4_toynet
1312000,2___l,0.0,run_4_toynet
1313000,2___l,0.0,run_4_toynet
1314000,2___l,0.0,run_4_toynet
1315000,2___l,0.0,run_4_toynet
1316000,2___l,0.0,run_4_toynet
1317000,2___l,0.0,run_4_toynet
1318000,2___l,0.0,run_4_toynet
1319000,2___l,0.0,run_4_toynet
1320000,2___l,0.0,run_4_toynet
1321000,2___l,0.0,run_4_toynet
1322000,2___l,0.0,run_4_toynet
1323000,2___l,0.0,run_4_toynet
1324000,2___l,0.0,run_4_toynet
1325000,2___l,0.0,run_4_toynet
1326000,2___l,0.0,run_4_toynet
1327000,2___l,0.0,run_4_toynet
1328000,2___l,0.0,run_4_toynet
1329000,2___l,0.0,run_4_toynet
1330000,2___l,0.0,run_4_toynet
1331000,2___l,0.0,run_4_toynet
1332000,2___l,0.0,run_4_toynet
1333000,2___l,0.0,run_4_toynet
1334000,2___l,0.0,run_4_toynet
1335000,2___l,0.0,run_4_toynet
1336000,2___l,0.0,run_4_toynet
1337000,2___l,0.0,run_4_toynet
1338000,2___l,0.0,run_4_toynet
1339000,2___l,0.0,run_4_toynet
1340000,2___l,0.0,run_4_toynet
1341000,2___l,0.0,run_4_toynet
1342000,2___l,0.0,run_4_toynet
1343000,2___l,0.0,run_4_toynet
1344000,2___l,0.0,run_4_toynet
1345000,2___l,0.0,run_4_toynet
1346000,2___l,0.0,run_4_toynet
1347000,2___l,0.0,run_4_toynet
1348000,2___l,0.0,run_4_toynet
1349000,2___l,0.0,run_4_toynet
1350000,2___l,0.0,run_4_toynet
1351000,2___l,0.0,run_4_toynet
1352000,2___l,0.0,run_4_toynet
1353000,2___l,0.0,run_4_toynet
1354000,2___l,0.0,run_4_toynet
1355000,2___l,0.0,run_4_toynet
1356000,2___l,0.0,run_4_toynet
1357000,2___l,0.0,run_4_toynet
1358000,2___l,0.0,run_4_toynet
1359000,2___l,0.0,run_4_toynet
1360000,2___l,0.0,run_4_toynet
1361000,2___l,0.0,run_4_toynet
1362000,2___l,0.0,run_4_toynet
1363000,2___l,0.0,run_4_toynet
1364000,2___l,0.0,run_4_toynet
1365000,2___l,0.0,run_4_toynet
1366000,2___l,0.0,run_4_toynet
1367000,2___l,0.0,run_4_toynet
1368000,2___l,0.0,run_4_toynet
1369000,2___l,0.0,run_4_toynet
1370000,2___l,0.0,run_4_toynet
1371000,2___l,0.0,run_4_toynet
1372000,2___l,0.0,run_4_toynet
1373000,2___l,0.0,run_4_toynet
1374000,2___l,0.0,run_4_toynet
1375000,2___l,0.0,run_4_toynet
1376000,2___l,0.0,run_4_toynet
1377000,2___l,0.0,run_4_toynet
1378000,2___l,0.0,run_4_toynet
1379000,2___l,0.0,run_4_toynet
1380000,2___l,0.0,run_4_toynet
1381000,2___l,0.0,run_4_toynet
1382000,2___l,0.0,run_4_toynet
1383000,2___l,0.0,run_4_toynet
1384000,2___l,0.0,run_4_toynet
1385000,2___l,0.0,run_4_toynet
1386000,2___l,0.0,run_4_toynet
1387000,2___l,0.0,run_4_toynet
1388000,2___l,0.0,run_4_toynet
1389000,2___l,0.0,run_4_toynet
1390000,2___l,0.0,run_4_toynet
1391000,2___l,0.0,run_4_toynet
1392000,2___l,0.0,run_4_toynet
1393000,2___l,0.0,run_4_toynet
1394000,2___l,0.0,run_4_toynet
1395000,2___l,0.0,run_4_toynet
1396000,2___l,0.0,run_4_toynet
1397000,2___l,0.0,run_4_toynet
1398000,2___l,0.0,run_4_toynet
1399000,2___l,0.0,run_4_toynet
1400000,2___l,0.0,run_4_toynet
1401000,2___l,0.0,run_4_toynet
1402000,2___l,0.0,run_4_toynet
1403000,2___l,0.0,run_4_toynet
1404000,2___l,0.0,run_4_toynet
1405000,2___l,0.0,run_4_toynet
1406000,2___l,0.0,run_4_toynet
1407000,2___l,0.0,run_4_toynet
1408000,2___l,0.0,run_4_toynet
1409000,2___l,0.0,run_4_toynet
1410000,2___l,0.0,run_4_toynet
1411000,2___l,0.0,run_4_toynet
1412000,2___l,0.0,run_4_toynet
1413000,2___l,0.0,run_4_toynet
1414000,2___l,0.0,run_4_toynet
1415000,2___l,0.0,run_4_toynet
1416000,2___l,0.0,run_4_toynet
1417000,2___l,0.0,run_4_toynet
1418000,2___l,0.0,run_4_toynet
1419000,2___l,0.0,run_4_toynet
1420000,2___l,0.0,run_4_toynet
1421000,2___l,0.0,run_4_toynet
1422000,2___l,0.0,run_4_toynet
1423000,2___l,0.0,run_4_toynet
1424000,2___l,0.0,run_4_toynet
1425000,2___l,0.0,run_4_toynet
1426000,2___l,0.0,run_4_toynet
1427000,2___l,0.0,run_4_toynet
1428000,2___l,0.0,run_4_toynet
1429000,2___l,0.0,run_4_toynet
1430000,2___l,0.0,run_4_toynet
1431000,2___l,0.0,run_4_toynet
1432000,2___l,0.0,run_4_toynet
1433000,2___l,0.0,run_4_toynet
1434000,2___l,0.0,run_4_toynet
1435000,2___l,0.0,run_4_toynet
1436000,2___l,0.0,run_4_toynet
1437000,2___l,0.0,run_4_toynet
1438000,2___l,0.0,run_4_toynet
1439000,2___l,0.0,run_4_toynet
1440000,2___l,0.0,run_4_toynet
1441000,2___l,0.0,run_4_toynet
1442000,2___l,0.0,run_4_toynet
1443000,2___l,0.0,run_4_toynet
1444000,2___l,0.0,run_4_toynet
1445000,2___l,0.0,run_4_toynet
1446000,2___l,0.0,run_4_toynet
1447000,2___l,0.0,run_4_toynet
1448000,2___l,0.0,run_4_toynet
1449000,2___l,0.0,run_4_toynet
1450000,2___l,0.0,run_4_toynet
1451000,2___l,0.0,run_4_toynet
1452000,2___l,0.0,run_4_toynet
1453000,2___l,0.0,run_4_toynet
1454000,2___l,0.0,run_4_toynet
1455000,2___l,0.0,run_4_toynet
1456000,2___l,0.0,run_4_toynet
1457000,2___l,0.0,run_4_toynet
1458000,2___l,0.0,run_4_toynet
1459000,2___l,0.0,run_4_toynet
1460000,2___l,0.0,run_4_toynet
1461000,2___l,0.0,run_4_toynet
1462000,2___l,0.0,run_4_toynet
1463000,2___l,0.0,run_4_toynet
1464000,2___l,0.0,run_4_toynet
1465000,2___l,0.0,run_4_toynet
1466000,2___l,0.0,run_4_toynet
1467000,2___l,0.0,run_4_toynet
1468000,2___l,0.0,run_4_toynet
1469000,2___l,0.0,run_4_toynet
1470000,2___l,0.0,run_4_toynet
1471000,2___l,0.0,run_4_toynet
1472000,2___l,0.0,run_4_toynet
1473000,2___l,0.0,run_4_toynet
1474000,2___l,0.0,run_4_toynet
1475000,2___l,0.0,run_4_toynet
1476000,2___l,0.0,run_4_toynet
1477000,2___l,0.0,run_4_toynet
1478000,2___l,0.0,run_4_toynet
1479000,2___l,0.0,run_4_toynet
1480000,2___l,0.0,run_4_toynet
1481000,2___l,0.0,run_4_toynet
1482000,2___l,0.0,run_4_toynet
1483000,2___l,0.0,run_4_toynet
1484000,2___l,0.0,run_4_toynet
1485000,2___l,0.0,run_4_toynet
1486000,2___l,0.0,run_4_toynet
1487000,2___l,0.0,run_4_toynet
1488000,2___l,0.0,run_4_toynet
1489000,2___l,0.0,run_4_toynet
1490000,2___l,0.0,run_4_toynet
1491000,2___l,0.0,run_4_toynet
1492000,2___l,0.0,run_4_toynet
1493000,2___l,0.0,run_4_toynet
1494000,2___l,0.0,run_4_toynet
1495000,2___l,0.0,run_4_toynet
1496000,2___l,0.0,run_4_toynet
1497000,2___l,0.0,run_4_toynet
1498000,2___l,0.0,run_4_toynet
1499000,2___l,0.0,run_4_toynet
1500000,2___l,0.0,run_4_toynet
1501000,2___l,0.0,run_4_toynet
1502000,2___l,0.0,run_4_toynet
1503000,2___l,0.0,run_4_toynet
1504000,2___l,0.0,run_4_toynet
1505000,2___l,0.0,run_4_toynet
1506000,2___l,0.0,run_4_toynet
1507000,2___l,0.0,run_4_toynet
1508000,2___l,0.0,run_4_toynet
1509000,2___l,0.0,run_4_toynet
1510000,2___l,0.0,run_4_toynet
1511000,2___l,0.0,run_4_toynet
1512000,2___l,0.0,run_4_toynet
1513000,2___l,0.0,run_4_toynet
1514000,2___l,0.0,run_4_toynet
1515000,2___l,0.0,run_4_toynet
1516000,2___l,0.0,run_4_toynet
1517000,2___l,0.0,run_4_toynet
1518000,2___l,0.0,run_4_toynet
1519000,2___l,0.0,run_4_toynet
1520000,2___l,0.0,run_4_toynet
1521000,2___l,0.0,run_4_toynet
1522000,2___l,0.0,run_4_toynet
1523000,2___l,0.0,run_4_toynet
1524000,2___l,0.0,run_4_toynet
1525000,2___l,0.0,run_4_toynet
1526000,2___l,0.0,run_4_toynet
1527000,2___l,0.0,run_4_toynet
1528000,2___l,0.0,run_4_toynet
1529000,2___l,0.0,run_4_toynet
1530000,2___l,0.0,run_4_toynet
1531000,2___l,0.0,run_4_toynet
1532000,2___l,0.0,run_4_toynet
1533000,2___l,0.0,run_4_toynet
1534000,2___l,0.0,run_4_toynet
1535000,2___l,0.0,run_4_toynet
1536000,2___l,0.0,run_4_toynet
1537000,2___l,0.0,run_4_toynet
1538000,2___l,0.0,run_4_toynet
1539000,2___l,0.0,run_4_toynet
1540000,2___l,0.0,run_4_toynet
1541000,2___l,0.0,run_4_toynet
1542000,2___l,0.0,run_4_toynet
1543000,2___l,0.0,run_4_toynet
1544000,2___l,0.0,run_4_toynet
1545000,2___l,0.0,run_4_toynet
1546000,2___l,0.0,run_4_toynet
1547000,2___l,0.0,run_4_toynet
1548000,2___l,0.0,run_4_toynet
1549000,2___l,0.0,run_4_toynet
1550000,2___l,0.0,run_4_toynet
1551000,2___l,0.0,run_4_toynet
1552000,2___l,0.0,run_4_toynet
1553000,2___l,0.0,run_4_toynet
1554000,2___l,0.0,run_4_toynet
1555000,2___l,0.0,run_4_toynet
1556000,2___l,0.0,run_4_toynet
1557000,2___l,0.0,run_4_toynet
1558000,2___l,0.0,run_4_toynet
1559000,2___l,0.0,run_4_toynet
1560000,2___l,0.0,run_4_toynet
1561000,2___l,0.0,run_4_toynet
1562000,2___l,0.0,run_4_toynet
1563000,2___l,0.0,run_4_toynet
1564000,2___l,0.0,run_4_toynet
1565000,2___l,0.0,run_4_toynet
1566000,2___l,0.0,run_4_toynet
1567000,2___l,0.0,run_4_toynet
1568000,2___l,0.0,run_4_toynet
1569000,2___l,0.0,run_4_toynet
1570000,2___l,0.0,run_4_toynet
1571000,2___l,0.0,run_4_toynet
1572000,2___l,0.0,run_4_toynet
1573000,2___l,0.0,run_4_toynet
1574000,2___l,0.0,run_4_toynet
1575000,2___l,0.0,run_4_toynet
1576000,2___l,0.0,run_4_toynet
1577000,2___l,0.0,run_4_toynet
1578000,2___l,0.0,run_4_toynet
1579000,2___l,0.0,run_4_toynet
1580000,2___l,0.0,run_4_toynet
1581000,2___l,0.0,run_4_toynet
1582000,2___l,0.0,run_4_toynet
1583000,2___l,0.0,run_4_toynet
1584000,2___l,0.0,run_4_toynet
1585000,2___l,0.0,run_4_toynet
1586000,2___l,0.0,run_4_toynet
1587000,2___l,0.0,run_4_toynet
1588000,2___l,0.0,run_4_toynet
1589000,2___l,0.0,run_4_toynet
1590000,2___l,0.0,run_4_toynet
1591000,2___l,0.0,run_4_toynet
1592000,2___l,0.0,run_4_toynet
1593000,2___l,0.0,run_4_toynet
1594000,2___l,0.0,run_4_toynet
1595000,2___l,0.0,run_4_toynet
1596000,2___l,0.0,run_4_toynet
1597000,2___l,0.0,run_4_toynet
1598000,2___l,0.0,run_4_toynet
1599000,2___l,0.0,run_4_toynet
1600000,2___l,0.0,run_4_toynet
1601000,2___l,0.0,run_4_toynet
1602000,2___l,0.0,run_4_toynet
1603000,2___l,0.0,run_4_toynet
1604000,2___l,0.0,run_4_toynet
1605000,2___l,0.0,run_4_toynet
1606000,2___l,0.0,run_4_toynet
1607000,2___l,0.0,run_4_toynet
1608000,2___l,0.0,run_4_toynet
1609000,2___l,0.0,run_4_toynet
1610000,2___l,0.0,run_4_toynet
1611000,2___l,0.0,run_4_toynet
1612000,2___l,0.0,run_4_toynet
1613000,2___l,0.0,run_4_toynet
1614000,2___l,0.0,run_4_toynet
1615000,2___l,0.0,run_4_toynet
1616000,2___l,0.0,run_4_toynet
1617000,2___l,0.0,run_4_toynet
1618000,2___l,0.0,run_4_toynet
1619000,2___l,0.0,run_4_toynet
1620000,2___l,0.0,run_4_toynet
1621000,2___l,0.0,run_4_toynet
1622000,2___l,0.0,run_4_toynet
1623000,2___l,0.0,run_4_toynet
1624000,2___l,0.0,run_4_toynet
1625000,2___l,0.0,run_4_toynet
1626000,2___l,0.0,run_4_toynet
1627000,2___l,0.0,run_4_toynet
1628000,2___l,0.0,run_4_toynet
1629000,2___l,0.0,run_4_toynet
1630000,2___l,0.0,run_4_toynet
1631000,2___l,0.0,run_4_toynet
1632000,2___l,0.0,run_4_toynet
1633000,2___l,0.0,run_4_toynet
1634000,2___l,0.0,run_4_toynet
1635000,2___l,0.0,run_4_toynet
1636000,2___l,0.0,run_4_toynet
1637000,2___l,0.0,run_4_toynet
1638000,2___l,0.0,run_4_toynet
1639000,2___l,0.0,run_4_toynet
1640000,2___l,0.0,run_4_toynet
1641000,2___l,0.0,run_4_toynet
1642000,2___l,0.0,run_4_toynet
1643000,2___l,0.0,run_4_toynet
1644000,2___l,0.0,run_4_toynet
1645000,2___l,0.0,run_4_toynet
1646000,2___l,0.0,run_4_toynet
1647000,2___l,0.0,run_4_toynet
1648000,2___l,0.0,run_4_toynet
1649000,2___l,0.0,run_4_toynet
1650000,2___l,0.0,run_4_toynet
1651000,2___l,0.0,run_4_toynet
1652000,2___l,0.0,run_4_toynet
1653000,2___l,0.0,run_4_toynet
1654000,2___l,0.0,run_4_toynet
1655000,2___l,0.0,run_4_toynet
1656000,2___l,0.0,run_4_toynet
1657000,2___l,0.0,run_4_toynet
1658000,2___l,0.0,run_4_toynet
1659000,2___l,0.0,run_4_toynet
1660000,2___l,0.0,run_4_toynet
1661000,2___l,0.0,run_4_toynet
1662000,2___l,0.0,run_4_toynet
1663000,2___l,0.0,run_4_toynet
1664000,2___l,0.0,run_4_toynet
1665000,2___l,0.0,run_4_toynet
1666000,2___l,0.0,run_4_toynet
1667000,2___l,0.0,run_4_toynet
1668000,2___l,0.0,run_4_toynet
1669000,2___l,0.0,run_4_toynet
1670000,2___l,0.0,run_4_toynet
1671000,2___l,0.0,run_4_toynet
1672000,2___l,0.0,run_4_toynet
1673000,2___l,0.0,run_4_toynet
1674000,2___l,0.0,run_4_toynet
1675000,2___l,0.0,run_4_toynet
1676000,2___l,0.0,run_4_toynet
1677000,2___l,0.0,run_4_toynet
1678000,2___l,0.0,run_4_toynet
1679000,2___l,0.0,run_4_toynet
1680000,2___l,0.0,run_4_toynet
1681000,2___l,0.0,run_4_toynet
1682000,2___l,0.0,run_4_toynet
1683000,2___l,0.0,run_4_toynet
1684000,2___l,0.0,run_4_toynet
1685000,2___l,0.0,run_4_toynet
1686000,2___l,0.0,run_4_toynet
1687000,2___l,0.0,run_4_toynet
1688000,2___l,0.0,run_4_toynet
1689000,2___l,0.0,run_4_toynet
1690000,2___l,0.0,run_4_toynet
1691000,2___l,0.0,run_4_toynet
1692000,2___l,0.0,run_4_toynet
1693000,2___l,0.0,run_4_toynet
1694000,2___l,0.0,run_4_toynet
1695000,2___l,0.0,run_4_toynet
1696000,2___l,0.0,run_4_toynet
1697000,2___l,0.0,run_4_toynet
1698000,2___l,0.0,run_4_toynet
1699000,2___l,0.0,run_4_toynet
1700000,2___l,0.0,run_4_toynet
1701000,2___l,0.0,run_4_toynet
1702000,2___l,0.0,run_4_toynet
1703000,2___l,0.0,run_4_toynet
1704000,2___l,0.0,run_4_toynet
1705000,2___l,0.0,run_4_toynet
1706000,2___l,0.0,run_4_toynet
1707000,2___l,0.0,run_4_toynet
1708000,2___l,0.0,run_4_toynet
1709000,2___l,0.0,run_4_toynet
1710000,2___l,0.0,run_4_toynet
1711000,2___l,0.0,run_4_toynet
1712000,2___l,0.0,run_4_toynet
1713000,2___l,0.0,run_4_toynet
1714000,2___l,0.0,run_4_toynet
1715000,2___l,0.0,run_4_toynet
1716000,2___l,0.0,run_4_toynet
1717000,2___l,0.0,run_4_toynet
1718000,2___l,0.0,run_4_toynet
1719000,2___l,0.0,run_4_toynet
1720000,2___l,0.0,run_4_toynet
1721000,2___l,0.0,run_4_toynet
1722000,2___l,0.0,run_4_toynet
1723000,2___l,0.0,run_4_toynet
1724000,2___l,0.0,run_4_toynet
1725000,2___l,0.0,run_4_toynet
1726000,2___l,0.0,run_4_toynet
1727000,2___l,0.0,run_4_toynet
1728000,2___l,0.0,run_4_toynet
1729000,2___l,0.0,run_4_toynet
1730000,2___l,0.0,run_4_toynet
1731000,2___l,0.0,run_4_toynet
1732000,2___l,0.0,run_4_toynet
1733000,2___l,0.0,run_4_toynet
1734000,2___l,0.0,run_4_toynet
1735000,2___l,0.0,run_4_toynet
1736000,2___l,0.0,run_4_toynet
1737000,2___l,0.0,run_4_toynet
1738000,2___l,0.0,run_4_toynet
1739000,2___l,0.0,run_4_toynet
1740000,2___l,0.0,run_4_toynet
1741000,2___l,0.0,run_4_toynet
1742000,2___l,0.0,run_4_toynet
1743000,2___l,0.0,run_4_toynet
1744000,2___l,0.0,run_4_toynet
1745000,2___l,0.0,run_4_toynet
1746000,2___l,0.0,run_4_toynet
1747000,2___l,0.0,run_4_toynet
1748000,2___l,0.0,run_4_toynet
1749000,2___l,0.0,run_4_toynet
1750000,2___l,0.0,run_4_toynet
1751000,2___l,0.0,run_4_toynet
1752000,2___l,0.0,run_4_toynet
1753000,2___l,0.0,run_4_toynet
1754000,2___l,0.0,run_4_toynet
1755000,2___l,0.0,run_4_toynet
1756000,2___l,0.0,run_4_toynet
1757000,2___l,0.0,run_4_toynet
1758000,2___l,0.0,run_4_toynet
1759000,2___l,0.0,run_4_toynet
1760000,2___l,0.0,run_4_toynet
1761000,2___l,0.0,run_4_toynet
1762000,2___l,0.0,run_4_toynet
1763000,2___l,0.0,run_4_toynet
1764000,2___l,0.0,run_4_toynet
1765000,2___l,0.0,run_4_toynet
1766000,2___l,0.0,run_4_toynet
1767000,2___l,0.0,run_4_toynet
1768000,2___l,0.0,run_4_toynet
1769000,2___l,0.0,run_4_toynet
1770000,2___l,0.0,run_4_toynet
1771000,2___l,0.0,run_4_toynet
1772000,2___l,0.0,run_4_toynet
1773000,2___l,0.0,run_4_toynet
1774000,2___l,0.0,run_4_toynet
1775000,2___l,0.0,run_4_toynet
1776000,2___l,0.0,run_4_toynet
1777000,2___l,0.0,run_4_toynet
1778000,2___l,0.0,run_4_toynet
1779000,2___l,0.0,run_4_toynet
1780000,2___l,0.0,run_4_toynet
1781000,2___l,0.0,run_4_toynet
1782000,2___l,0.0,run_4_toynet
1783000,2___l,0.0,run_4_toynet
1784000,2___l,0.0,run_4_toynet
1785000,2___l,0.0,run_4_toynet
1786000,2___l,0.0,run_4_toynet
1787000,2___l,0.0,run_4_toynet
1788000,2___l,0.0,run_4_toynet
1789000,2___l,0.0,run_4_toynet
1790000,2___l,0.0,run_4_toynet
1791000,2___l,0.0,run_4_toynet
1792000,2___l,0.0,run_4_toynet
1793000,2___l,0.0,run_4_toynet
1794000,2___l,0.0,run_4_toynet
1795000,2___l,0.0,run_4_toynet
1796000,2___l,0.0,run_4_toynet
1797000,2___l,0.0,run_4_toynet
1798000,2___l,0.0,run_4_toynet
1799000,2___l,0.0,run_4_toynet
1800000,2___l,0.0,run_4_toynet
1801000,2___l,0.0,run_4_toynet
1802000,2___l,0.0,run_4_toynet
1803000,2___l,0.0,run_4_toynet
1804000,2___l,0.0,run_4_toynet
1805000,2___l,0.0,run_4_toynet
1806000,2___l,0.0,run_4_toynet
1807000,2___l,0.0,run_4_toynet
1808000,2___l,0.0,run_4_toynet
1809000,2___l,0.0,run_4_toynet
1810000,2___l,0.0,run_4_toynet
1811000,2___l,0.0,run_4_toynet
1812000,2___l,0.0,run_4_toynet
1813000,2___l,0.0,run_4_toynet
1814000,2___l,0.0,run_4_toynet
1815000,2___l,0.0,run_4_toynet
1816000,2___l,0.0,run_4_toynet
1817000,2___l,0.0,run_4_toynet
1818000,2___l,0.0,run_4_toynet
1819000,2___l,0.0,run_4_toynet
1820000,2___l,0.0,run_4_toynet
1821000,2___l,0.0,run_4_toynet
1822000,2___l,0.0,run_4_toynet
1823000,2___l,0.0,run_4_toynet
1824000,2___l,0.0,run_4_toynet
1825000,2___l,0.0,run_4_toynet
1826000,2___l,0.0,run_4_toynet
1827000,2___l,0.0,run_4_toynet
1828000,2___l,0.0,run_4_toynet
1829000,2___l,0.0,run_4_toynet
1830000,2___l,0.0,run_4_toynet
1831000,2___l,0.0,run_4_toynet
1832000,2___l,0.0,run_4_toynet
1833000,2___l,0.0,run_4_toynet
1834000,2___l,0.0,run_4_toynet
1835000,2___l,0.0,run_4_toynet
1836000,2___l,0.0,run_4_toynet
1837000,2___l,0.0,run_4_toynet
1838000,2___l,0.0,run_4_toynet
1839000,2___l,0.0,run_4_toynet
1840000,2___l,0.0,run_4_toynet
1841000,2___l,0.0,run_4_toynet
1842000,2___l,0.0,run_4_toynet
1843000,2___l,0.0,run_4_toynet
1844000,2___l,0.0,run_4_toynet
1845000,2___l,0.0,run_4_toynet
1846000,2___l,0.0,run_4_toynet
1847000,2___l,0.0,run_4_toynet
1848000,2___l,0.0,run_4_toynet
1849000,2___l,0.0,run_4_toynet
